Name,Pstng Date,Weekly_Period,transaction_count,transaction_flow_mean,transaction_flow_total
PH10,2025-07-25,2025-07-W4,46,-1318.6989730434789,-60660.152760000026
PH10,2025-07-26,2025-07-W4,74,-161.06811986486485,-11919.040869999999
PH10,2025-07-27,2025-07-W4,40,-3474.2476044999994,-138969.90417999998
PH10,2025-07-28,2025-08-W1,60,-78.34584883333333,-4700.75093
PH10,2025-07-31,2025-08-W1,37,-61.22836432432432,-2265.4494799999998
PH10,2025-08-01,2025-08-W1,40,6490.4787355,259619.14942
PH10,2025-08-02,2025-08-W1,80,-61.724852250000005,-4937.98818
PH10,2025-08-03,2025-08-W1,54,-82.52041074074074,-4456.10218
PH10,2025-08-04,2025-08-W2,46,-71.5913595652174,-3293.20254
PH10,2025-08-07,2025-08-W2,26,-515.1255661538462,-13393.264720000001
PH10,2025-08-08,2025-08-W2,54,-155.4821451851852,-8396.03584
PH10,2025-08-09,2025-08-W2,83,-76.07078228915663,-6313.87493
PH10,2025-08-10,2025-08-W2,25,-768.3970975999999,-19209.92744
PH10,2025-08-11,2025-08-W3,72,-771.3251615277777,-55535.411629999995
PH10,2025-08-14,2025-08-W3,24,-62.94231875,-1510.61565
PH10,2025-08-15,2025-08-W3,22,-377.63696227272726,-8308.01317
PH10,2025-08-16,2025-08-W3,62,-62.874346612903224,-3898.2094899999997
PH10,2025-08-17,2025-08-W3,45,-92.59368711111111,-4166.71592
PH10,2025-08-18,2025-08-W4,26,-74.29073153846153,-1931.55902
PH10,2025-08-22,2025-08-W4,26,-114.99855307692307,-2989.96238
PH10,2025-08-23,2025-08-W4,51,-14.366399411764704,-732.6863699999999
PH10,2025-08-24,2025-08-W4,46,-3644.5136450000005,-167647.62767000002
PH10,2025-08-25,2025-08-W5,56,6400.157183035714,358408.80225
PH10,2025-08-29,2025-08-W5,31,-2874.229888709677,-89101.12654999999
PH10,2025-08-30,2025-08-W5,114,1980.063512631579,225727.24044
PH10,2025-08-31,2025-08-W5,51,-9636.91945254902,-491482.89208
PH10,2025-09-01,2025-09-W1,21,-367.18167666666665,-7710.81521
PH10,2025-09-04,2025-09-W1,90,1305.9149641111119,117532.34677000006
PH10,2025-09-05,2025-09-W1,12,-274.22666416666664,-3290.7199699999996
PH10,2025-09-06,2025-09-W1,77,-82.93809558441559,-6386.23336
PH10,2025-09-07,2025-09-W1,46,-310.01251956521736,-14260.5759
PH10,2025-09-08,2025-09-W2,44,-668.9078163636364,-29431.94392
PH10,2025-09-11,2025-09-W2,44,-63.812284999999996,-2807.74054
PH10,2025-09-12,2025-09-W2,34,-120.46473029411766,-4095.80083
PH10,2025-09-13,2025-09-W2,105,-407.4535933333334,-42782.62730000001
PH10,2025-09-14,2025-09-W2,40,6190.2028535,247608.11414
PH10,2025-09-15,2025-09-W3,25,-62.768909199999996,-1569.22273
PH10,2025-09-18,2025-09-W3,31,-287.4302629032258,-8910.33815
PH10,2025-09-19,2025-09-W3,63,-600.6820941269841,-37842.97193
PH10,2025-09-20,2025-09-W3,102,-156.36120068627451,-15948.84247
PH10,2025-09-21,2025-09-W3,40,-72.89867625000001,-2915.94705
PH10,2025-09-22,2025-09-W4,57,-241.9093196491228,-13788.83122
PH10,2025-09-25,2025-09-W4,33,4147.168350909091,136856.55558
PH10,2025-09-26,2025-09-W4,53,-37.48534320754717,-1986.72319
PH10,2025-09-27,2025-09-W4,92,-119.97596750000001,-11037.78901
PH10,2025-09-28,2025-09-W4,27,-249.2048851851852,-6728.5319
PH10,2025-09-29,2025-10-W1,48,-239.62235833333332,-11501.8732
PH10,2025-10-02,2025-10-W1,31,6103.1454890322575,189197.51015999998
PH10,2025-10-03,2025-10-W1,38,-8546.551522368422,-324768.95785
PH10,2025-10-04,2025-10-W1,85,-77.25632952941177,-6566.78801
PH10,2025-10-05,2025-10-W1,20,-179.2465915,-3584.93183
PH10,2025-10-06,2025-10-W2,32,-415.44911499999995,-13294.371679999998
PH10,2025-10-09,2025-10-W2,22,-411.60427045454543,-9055.29395
PH10,2025-10-10,2025-10-W2,34,-617.4821614705882,-20994.39349
PH10,2025-10-11,2025-10-W2,93,-194.2901362365591,-18068.982669999998
PH10,2025-10-12,2025-10-W2,27,-219.94513148148147,-5938.51855
PH10,2025-10-13,2025-10-W3,41,7195.601912926829,295019.67842999997
PH10,2025-10-16,2025-10-W3,24,1994.0634291666668,47857.522300000004
PH10,2025-10-17,2025-10-W3,31,-84.98194225806452,-2634.44021
PH10,2025-10-18,2025-10-W3,81,-105.66858481481482,-8559.15537
PH10,2025-10-19,2025-10-W3,36,-214.13740666666666,-7708.94664
PH10,2025-10-20,2025-10-W4,95,-101.55246189473684,-9647.48388
PH10,2025-10-23,2025-10-W4,34,-67.87954500000001,-2307.9045300000002
PH10,2025-10-24,2025-10-W4,26,-187.16583538461538,-4866.31172
PH10,2025-10-25,2025-10-W4,95,-1954.2618095789476,-185654.87191000002
PH10,2025-10-26,2025-10-W4,46,-253.1349617391304,-11644.208239999998
PH10,2025-10-27,2025-11-W1,92,-180.6476666304348,-16619.58533
PH10,2025-10-31,2025-11-W1,81,2878.7490162962963,233178.67032
SS10,2025-01-03,2025-01-W1,1,-107.54579,-107.54579
SS10,2025-01-04,2025-01-W1,2,-110.35069999999999,-220.70139999999998
SS10,2025-01-05,2025-01-W1,1,-87.9263,-87.9263
SS10,2025-01-06,2025-01-W2,4,-95.51230250000002,-382.0492100000001
SS10,2025-01-09,2025-01-W2,4,-109.99020500000003,-439.9608200000001
SS10,2025-01-10,2025-01-W2,5,-2756.9004720000003,-13784.50236
SS10,2025-01-11,2025-01-W2,47,-26.572433191489363,-1248.90436
SS10,2025-01-12,2025-01-W2,2,-2100.0548249999997,-4200.109649999999
SS10,2025-01-13,2025-01-W3,7,-142.98671857142855,-1000.90703
SS10,2025-01-17,2025-01-W3,2,9971.000564999998,19942.001129999997
SS10,2025-01-18,2025-01-W3,30,188.4549646666667,5653.648940000001
SS10,2025-01-19,2025-01-W3,3,4291.751606666667,12875.25482
SS10,2025-01-20,2025-01-W4,7,800.2508314285715,5601.75582
SS10,2025-01-25,2025-01-W4,47,-1168.8266229787234,-54934.85128
SS10,2025-01-26,2025-01-W4,5,43178.645860000004,215893.2293
SS10,2025-01-27,2025-02-W1,5,-453.994362,-2269.97181
SS10,2025-01-30,2025-02-W1,8,-3318.1894675000003,-26545.515740000003
SS10,2025-01-31,2025-02-W1,3,1135.7163366666666,3407.14901
SS10,2025-02-02,2025-02-W1,1,-39.4818,-39.4818
SS10,2025-02-03,2025-02-W2,11,-103.44002909090909,-1137.84032
SS10,2025-02-07,2025-02-W2,1,-84.94948000000001,-84.94948000000001
SS10,2025-02-08,2025-02-W2,100,-6.612635299999999,-661.26353
SS10,2025-02-09,2025-02-W2,2,-422.931565,-845.86313
SS10,2025-02-10,2025-02-W3,5,-1415.76532,-7078.8266
SS10,2025-02-13,2025-02-W3,6,-806.3949533333333,-4838.36972
SS10,2025-02-14,2025-02-W3,1,-285.0694,-285.0694
SS10,2025-02-15,2025-02-W3,141,-9.01775390070922,-1271.5033
SS10,2025-02-16,2025-02-W3,2,-73.67648,-147.35296
SS10,2025-02-17,2025-02-W4,6,-231.69322999999997,-1390.1593799999998
SS10,2025-02-20,2025-02-W4,3,-169.26788,-507.80364
SS10,2025-02-22,2025-02-W4,47,-17.560078510638295,-825.3236899999999
SS10,2025-02-23,2025-02-W4,2,-448.9558849999999,-897.9117699999998
SS10,2025-02-24,2025-03-W1,4,-14083.81901,-56335.27604
SS10,2025-02-27,2025-03-W1,2,4613.46123,9226.92246
SS10,2025-02-28,2025-03-W1,16,68.68376062499999,1098.9401699999999
SS10,2025-03-01,2025-03-W1,31,-55.287138709677414,-1713.9012999999998
SS10,2025-03-03,2025-03-W2,7,-203.56977857142857,-1424.98845
SS10,2025-03-06,2025-03-W2,9,-2965.258652222222,-26687.327869999997
SS10,2025-03-07,2025-03-W2,1,-20.69264,-20.69264
SS10,2025-03-08,2025-03-W2,185,228.0801917837838,42194.83548
SS10,2025-03-09,2025-03-W2,1,-95.37996,-95.37996
SS10,2025-03-10,2025-03-W3,3,-26.857136666666666,-80.57141
SS10,2025-03-13,2025-03-W3,5,1359.699176,6798.49588
SS10,2025-03-14,2025-03-W3,2,-1122.807675,-2245.61535
SS10,2025-03-15,2025-03-W3,85,-8.109870588235294,-689.339
SS10,2025-03-17,2025-03-W4,3,-485.90527,-1457.71581
SS10,2025-03-20,2025-03-W4,3,-1443.4520300000001,-4330.35609
SS10,2025-03-21,2025-03-W4,2,-88.08014,-176.16028
SS10,2025-03-22,2025-03-W4,36,-11.189325833333333,-402.81573
SS10,2025-03-24,2025-03-W5,7,-26195.329117142854,-183367.30381999997
SS10,2025-03-27,2025-03-W5,1,-6.208160000000001,-6.208160000000001
SS10,2025-03-28,2025-03-W5,12,-42.6268375,-511.52205
SS10,2025-03-29,2025-03-W5,50,-2057.5731290000003,-102878.65645000001
SS10,2025-03-31,2025-04-W1,3,-100.91004666666667,-302.73014
SS10,2025-04-03,2025-04-W1,2,-53.91829,-107.83658
SS10,2025-04-05,2025-04-W1,84,-105.95780333333335,-8900.45548
SS10,2025-04-06,2025-04-W1,1,-118.09248,-118.09248
SS10,2025-04-07,2025-04-W2,1,-16.66164,-16.66164
SS10,2025-04-10,2025-04-W2,1,-12.17088,-12.17088
SS10,2025-04-11,2025-04-W2,3,-30.2981,-90.8943
SS10,2025-04-12,2025-04-W2,122,675.2535603278689,82380.93436
SS10,2025-04-13,2025-04-W2,1,-4573.31112,-4573.31112
SS10,2025-04-14,2025-04-W3,4,-756.6768824999999,-3026.7075299999997
SS10,2025-04-17,2025-04-W3,1,20.58668,20.58668
SS10,2025-04-18,2025-04-W3,1,-37.59348,-37.59348
SS10,2025-04-19,2025-04-W3,53,-6.416451886792453,-340.07195
SS10,2025-04-20,2025-04-W3,9,-718.3075944444445,-6464.76835
SS10,2025-04-25,2025-04-W4,13,-4579.299649230768,-59530.89543999999
SS10,2025-04-26,2025-04-W4,27,-4.023477037037036,-108.63387999999999
SS10,2025-04-28,2025-05-W1,3,-115.81841999999999,-347.45525999999995
SS10,2025-05-02,2025-05-W1,2,-181.91835,-363.8367
SS10,2025-05-03,2025-05-W1,13,-2288.097136923077,-29745.26278
SS10,2025-05-05,2025-05-W2,6,-122.80507333333333,-736.83044
SS10,2025-05-08,2025-05-W2,1,-65.803,-65.803
SS10,2025-05-09,2025-05-W2,1,-380.21804,-380.21804
SS10,2025-05-10,2025-05-W2,206,-8.98028140776699,-1849.93797
SS10,2025-05-11,2025-05-W2,3,-1918.4476733333331,-5755.343019999999
SS10,2025-05-12,2025-05-W3,4,-797.2396550000001,-3188.9586200000003
SS10,2025-05-15,2025-05-W3,6,9746.026263333331,58476.15757999999
SS10,2025-05-16,2025-05-W3,3,4604.573323333333,13813.71997
SS10,2025-05-17,2025-05-W3,67,-9.92733462686567,-665.1314199999999
SS10,2025-05-18,2025-05-W3,1,9466.6572,9466.6572
SS10,2025-05-19,2025-05-W4,3,-825.59598,-2476.78794
SS10,2025-05-22,2025-05-W4,4,-24.875085,-99.50034
SS10,2025-05-23,2025-05-W4,11,-46.61183909090909,-512.73023
SS10,2025-05-24,2025-05-W4,35,-308.90421,-10811.64735
SS10,2025-05-25,2025-05-W4,5,87130.579548,435652.89774
SS10,2025-05-26,2025-06-W1,9,3528.773963333333,31758.965669999998
SS10,2025-05-29,2025-06-W1,3,-117.44210666666667,-352.32632
SS10,2025-05-30,2025-06-W1,8,3288.9803775,26311.84302
SS10,2025-05-31,2025-06-W1,35,-98.43047542857143,-3445.06664
SS10,2025-06-01,2025-06-W1,2,3945.1866099999997,7890.3732199999995
SS10,2025-06-02,2025-06-W2,11,-2416.391192727273,-26580.30312
SS10,2025-06-06,2025-06-W2,1,-1970.28437,-1970.28437
SS10,2025-06-07,2025-06-W2,128,-6.4533383593749996,-826.0273099999999
SS10,2025-06-08,2025-06-W2,1,1.14856,1.14856
SS10,2025-06-09,2025-06-W3,7,-266.30554428571423,-1864.1388099999995
SS10,2025-06-12,2025-06-W3,7,-356.53690428571434,-2495.7583300000006
SS10,2025-06-13,2025-06-W3,2,-44.77416,-89.54832
SS10,2025-06-14,2025-06-W3,114,-2.9063042105263164,-331.3186800000001
SS10,2025-06-15,2025-06-W3,2,-177.7273,-355.4546
SS10,2025-06-16,2025-06-W4,2,432.096645,864.19329
SS10,2025-06-19,2025-06-W4,2,-3951.39052,-7902.78104
SS10,2025-06-20,2025-06-W4,5,10177.666957999998,50888.33478999999
SS10,2025-06-21,2025-06-W4,49,-39.63410265306122,-1942.0710299999998
SS10,2025-06-22,2025-06-W4,1,0.51142,0.51142
SS10,2025-06-23,2025-06-W5,4,-12844.720290000003,-51378.88116000001
SS10,2025-06-25,2025-06-W5,1,8.009559999999999,8.009559999999999
SS10,2025-06-26,2025-06-W5,2,6236.56372,12473.12744
SS10,2025-06-27,2025-06-W5,10,-30.593871999999998,-305.93872
SS10,2025-06-28,2025-06-W5,42,-6.358957619047619,-267.07622
SS10,2025-06-30,2025-07-W1,7,-386.1384871428571,-2702.9694099999997
SS10,2025-07-03,2025-07-W1,2,-82.21056,-164.42112
SS10,2025-07-04,2025-07-W1,1,1.84418,1.84418
SS10,2025-07-05,2025-07-W1,83,-350.76795060240966,-29113.7399
SS10,2025-07-06,2025-07-W1,1,-223.00275,-223.00275
SS10,2025-07-07,2025-07-W2,5,-130.12496000000002,-650.6248
SS10,2025-07-10,2025-07-W2,1,-1374.19789,-1374.19789
SS10,2025-07-11,2025-07-W2,4,-2385.724965,-9542.89986
SS10,2025-07-12,2025-07-W2,144,-6.326906041666667,-911.07447
SS10,2025-07-13,2025-07-W2,2,-383.97465,-767.9493
SS10,2025-07-14,2025-07-W3,3,-23.50436666666667,-70.51310000000001
SS10,2025-07-17,2025-07-W3,1,-78.28912,-78.28912
SS10,2025-07-18,2025-07-W3,47,-6.1197253191489365,-287.62709
SS10,2025-07-21,2025-07-W4,6,-809.4753566666665,-4856.852139999999
SS10,2025-07-24,2025-07-W4,4,-2256.5398324999996,-9026.159329999999
SS10,2025-07-25,2025-07-W4,15,-3620.149080666667,-54302.23621
SS10,2025-07-26,2025-07-W4,54,-1.0447772222222216,-56.41796999999997
SS10,2025-07-27,2025-07-W4,2,-215.099025,-430.19805
SS10,2025-07-28,2025-08-W1,2,-6842.2396850000005,-13684.479370000001
SS10,2025-07-31,2025-08-W1,10,-3034.4070039999997,-30344.07004
SS10,2025-08-02,2025-08-W1,24,-5.403370416666667,-129.68089
SS10,2025-08-04,2025-08-W2,7,-734.2455171428572,-5139.718620000001
SS10,2025-08-07,2025-08-W2,6,10.942905000000005,65.65743000000003
SS10,2025-08-08,2025-08-W2,4,719.2421400000001,2876.9685600000003
SS10,2025-08-09,2025-08-W2,200,-23.03151905,-4606.30381
SS10,2025-08-10,2025-08-W2,1,9366.64598,9366.64598
SS10,2025-08-11,2025-08-W3,8,-502.2735225,-4018.18818
SS10,2025-08-14,2025-08-W3,2,-613.8658800000001,-1227.7317600000001
SS10,2025-08-15,2025-08-W3,2,-3058.6032299999997,-6117.206459999999
SS10,2025-08-16,2025-08-W3,59,-9.725561016949152,-573.8081
SS10,2025-08-17,2025-08-W3,1,-209.40768,-209.40768
SS10,2025-08-18,2025-08-W4,3,-37.704303333333336,-113.11291
SS10,2025-08-21,2025-08-W4,1,430.4800499999999,430.4800499999999
SS10,2025-08-22,2025-08-W4,1,11676.08806,11676.08806
SS10,2025-08-23,2025-08-W4,42,-11.482415,-482.26143
SS10,2025-08-24,2025-08-W4,2,1581.87375,3163.7475
SS10,2025-08-25,2025-08-W5,6,49650.36979,297902.21874
SS10,2025-08-28,2025-08-W5,4,-143.88682500000002,-575.5473000000001
SS10,2025-08-29,2025-08-W5,13,1267.299753846154,16474.896800000002
SS10,2025-08-30,2025-08-W5,52,-450.93438692307694,-23448.58812
SS10,2025-09-01,2025-09-W1,1,-33.04455,-33.04455
SS10,2025-09-04,2025-09-W1,3,-3164.1689433333336,-9492.50683
SS10,2025-09-05,2025-09-W1,2,-406.63422499999996,-813.2684499999999
SS10,2025-09-06,2025-09-W1,99,-322.549523030303,-31932.40278
SS10,2025-09-07,2025-09-W1,3,100.57734666666666,301.73204
SS10,2025-09-08,2025-09-W2,3,12.712419999999996,38.13725999999999
SS10,2025-09-11,2025-09-W2,6,-761.75814,-4570.54884
SS10,2025-09-12,2025-09-W2,1,-29.2873,-29.2873
SS10,2025-09-13,2025-09-W2,132,-29.46127560606061,-3888.8883800000003
SS10,2025-09-14,2025-09-W2,2,23.809830000000005,47.61966000000001
SS10,2025-09-15,2025-09-W3,4,-338.22981000000004,-1352.9192400000002
SS10,2025-09-19,2025-09-W3,3,3406.858403333333,10220.575209999999
SS10,2025-09-20,2025-09-W3,60,268.2084043333333,16092.504259999998
SS10,2025-09-21,2025-09-W3,1,-22.21296,-22.21296
SS10,2025-09-22,2025-09-W4,4,-193.10499499999997,-772.4199799999999
SS10,2025-09-25,2025-09-W4,3,-18578.094943333334,-55734.284830000004
SS10,2025-09-26,2025-09-W4,14,-41.894223571428576,-586.51913
SS10,2025-09-27,2025-09-W4,49,-79.32489734693877,-3886.91997
SS10,2025-09-29,2025-10-W1,8,-762.930725,-6103.4458
SS10,2025-10-02,2025-10-W1,1,-34.76115,-34.76115
SS10,2025-10-03,2025-10-W1,2,22.247445,44.49489
SS10,2025-10-04,2025-10-W1,61,-3.074459180327869,-187.54201
SS10,2025-10-05,2025-10-W1,4,-6617.206595000001,-26468.826380000002
SS10,2025-10-06,2025-10-W2,10,-195.506394,-1955.06394
SS10,2025-10-09,2025-10-W2,2,-198.23881,-396.47762
SS10,2025-10-10,2025-10-W2,4,-422.93871,-1691.75484
SS10,2025-10-11,2025-10-W2,176,-18.025374318181818,-3172.4658799999997
SS10,2025-10-12,2025-10-W2,1,-2732.86791,-2732.86791
SS10,2025-10-13,2025-10-W3,4,-205.610455,-822.44182
SS10,2025-10-16,2025-10-W3,2,6122.6293000000005,12245.258600000001
SS10,2025-10-17,2025-10-W3,1,-1218.78529,-1218.78529
SS10,2025-10-18,2025-10-W3,54,-69.65063796296296,-3761.13445
SS10,2025-10-20,2025-10-W4,4,-126.9547775,-507.81911
SS10,2025-10-24,2025-10-W4,12,-33.84110333333333,-406.09324
SS10,2025-10-25,2025-10-W4,41,-1505.2336824390247,-61714.58098000001
SS10,2025-10-26,2025-10-W4,3,-177.16192666666666,-531.48578
SS10,2025-10-30,2025-11-W1,1,-109.08147,-109.08147
SS10,2025-10-31,2025-11-W1,4,-122.47741,-489.90964
TH10,2025-01-03,2025-01-W1,10,-88.552912,-885.52912
TH10,2025-01-04,2025-01-W1,7,-116.44778857142856,-815.13452
TH10,2025-01-05,2025-01-W1,1,-20197.431,-20197.431
TH10,2025-01-06,2025-01-W2,2,-28.56408,-57.12816
TH10,2025-01-09,2025-01-W2,10,-2661.53039,-26615.3039
TH10,2025-01-10,2025-01-W2,47,-804.384499574468,-37806.07148
TH10,2025-01-11,2025-01-W2,3,-236.23464666666666,-708.70394
TH10,2025-01-12,2025-01-W2,66,-226.87779636363635,-14973.93456
TH10,2025-01-13,2025-01-W3,92,-136.6704879347826,-12573.68489
TH10,2025-01-16,2025-01-W3,44,-526.9434318181818,-23185.511
TH10,2025-01-17,2025-01-W3,24,-42.18548083333334,-1012.45154
TH10,2025-01-18,2025-01-W3,23,-14.357629130434782,-330.22547
TH10,2025-01-19,2025-01-W3,14,-1150.0231114285714,-16100.32356
TH10,2025-01-20,2025-01-W4,84,-43.51539928571429,-3655.29354
TH10,2025-01-23,2025-01-W4,47,-6672.974110851064,-313629.78321
TH10,2025-01-24,2025-01-W4,11,-325.1613490909091,-3576.77484
TH10,2025-01-25,2025-01-W4,16,-3824.1280493750005,-61186.04879000001
TH10,2025-01-26,2025-01-W4,10,-255.56970099999998,-2555.69701
TH10,2025-01-27,2025-02-W1,66,7012.40291939394,462818.59268
TH10,2025-01-30,2025-02-W1,24,-553.194075,-13276.6578
TH10,2025-01-31,2025-02-W1,4,-44.0125225,-176.05009
TH10,2025-02-01,2025-02-W1,14,-831.7643835714285,-11644.701369999999
TH10,2025-02-02,2025-02-W1,2,-4132.978319999999,-8265.956639999999
TH10,2025-02-03,2025-02-W2,53,-66.12368490566038,-3504.5553
TH10,2025-02-06,2025-02-W2,9,-393.62418777777776,-3542.61769
TH10,2025-02-07,2025-02-W2,11,-89.68527454545455,-986.53802
TH10,2025-02-08,2025-02-W2,14,-345.9318185714286,-4843.04546
TH10,2025-02-09,2025-02-W2,14,-3556.914249285714,-49796.79949
TH10,2025-02-10,2025-02-W3,75,-280.61292506666666,-21045.96938
TH10,2025-02-13,2025-02-W3,49,-736.5229906122448,-36089.62654
TH10,2025-02-14,2025-02-W3,50,-383.5842531999999,-19179.212659999997
TH10,2025-02-15,2025-02-W3,11,-210.94281727272727,-2320.37099
TH10,2025-02-16,2025-02-W3,50,-27.796694,-1389.8346999999999
TH10,2025-02-17,2025-02-W4,43,-54.74131488372093,-2353.87654
TH10,2025-02-20,2025-02-W4,21,-893.9682733333333,-18773.33374
TH10,2025-02-21,2025-02-W4,3,-837.6818966666666,-2513.04569
TH10,2025-02-22,2025-02-W4,34,-219.55747823529413,-7464.95426
TH10,2025-02-23,2025-02-W4,23,-2314.150924782609,-53225.47127
TH10,2025-02-24,2025-03-W1,54,-5182.166630925925,-279836.99807
TH10,2025-02-27,2025-03-W1,23,-3026.1071104347825,-69600.46354
TH10,2025-02-28,2025-03-W1,31,23208.900826774192,719475.92563
TH10,2025-03-01,2025-03-W1,24,-424.12627249999997,-10179.03054
TH10,2025-03-02,2025-03-W1,8,-341.54516875,-2732.36135
TH10,2025-03-03,2025-03-W2,39,-77.02390974358974,-3003.93248
TH10,2025-03-07,2025-03-W2,11,-1616.5569663636363,-17782.12663
TH10,2025-03-08,2025-03-W2,58,-348.1114653448276,-20190.46499
TH10,2025-03-09,2025-03-W2,10,-1290.6876079999997,-12906.876079999998
TH10,2025-03-10,2025-03-W3,42,-750.04472,-31501.87824
TH10,2025-03-13,2025-03-W3,7,-276.77901142857144,-1937.45308
TH10,2025-03-14,2025-03-W3,21,-1932.0689904761905,-40573.4488
TH10,2025-03-15,2025-03-W3,22,-68.57883500000001,-1508.7343700000001
TH10,2025-03-16,2025-03-W3,20,-295.79708100000005,-5915.9416200000005
TH10,2025-03-17,2025-03-W4,105,-222.8560159047619,-23399.88167
TH10,2025-03-20,2025-03-W4,50,-412.433573,-20621.67865
TH10,2025-03-21,2025-03-W4,31,-353.7195783870968,-10965.30693
TH10,2025-03-22,2025-03-W4,24,-24.006842916666667,-576.16423
TH10,2025-03-23,2025-03-W4,16,-287.635340625,-4602.16545
TH10,2025-03-24,2025-03-W5,62,-167.96194129032259,-10413.64036
TH10,2025-03-27,2025-03-W5,22,-23990.62960590909,-527793.85133
TH10,2025-03-28,2025-03-W5,27,-195.04547333333332,-5266.227779999999
TH10,2025-03-29,2025-03-W5,55,-652.6574174545455,-35896.15796
TH10,2025-03-30,2025-03-W5,8,-141.3935,-1131.148
TH10,2025-03-31,2025-04-W1,21,39422.73758142857,827877.4892099999
TH10,2025-04-03,2025-04-W1,9,-207.3275477777778,-1865.94793
TH10,2025-04-04,2025-04-W1,24,-715.1482649999999,-17163.55836
TH10,2025-04-05,2025-04-W1,30,-633.3301156666668,-18999.90347
TH10,2025-04-07,2025-04-W2,5,-14386.961220000001,-71934.8061
TH10,2025-04-10,2025-04-W2,79,-72.63041632911393,-5737.80289
TH10,2025-04-11,2025-04-W2,31,24773.618048064516,767982.15949
TH10,2025-04-12,2025-04-W2,54,-408.8612977777778,-22078.51008
TH10,2025-04-17,2025-04-W3,14,-1890.0838328571429,-26461.17366
TH10,2025-04-18,2025-04-W3,121,-120.17368991735538,-14541.01648
TH10,2025-04-19,2025-04-W3,8,-1327.5489887500003,-10620.391910000002
TH10,2025-04-20,2025-04-W3,6,-66.94931666666666,-401.6959
TH10,2025-04-21,2025-04-W4,68,-389.57254897058823,-26490.93333
TH10,2025-04-24,2025-04-W4,28,-2856.0360264285723,-79969.00874000002
TH10,2025-04-25,2025-04-W4,24,-55002.91958000001,-1320070.0699200002
TH10,2025-04-26,2025-04-W4,18,-576.5852216666667,-10378.533990000002
TH10,2025-04-27,2025-04-W4,1,-131190.83604,-131190.83604
TH10,2025-04-28,2025-05-W1,40,13513.422063000002,540536.8825200001
TH10,2025-05-02,2025-05-W1,15,-672.2333326666667,-10083.49999
TH10,2025-05-03,2025-05-W1,35,-169.28393314285714,-5924.93766
TH10,2025-05-08,2025-05-W2,51,-430.9780190196078,-21979.878969999998
TH10,2025-05-09,2025-05-W2,75,-454.2080605333333,-34065.60454
TH10,2025-05-10,2025-05-W2,26,-1057.5724146153846,-27496.88278
TH10,2025-05-11,2025-05-W2,17,-185.1156223529412,-3146.96558
TH10,2025-05-12,2025-05-W3,74,-462.5369559459459,-34227.73474
TH10,2025-05-15,2025-05-W3,26,-370.72528,-9638.85728
TH10,2025-05-16,2025-05-W3,44,-79.8794915909091,-3514.69763
TH10,2025-05-17,2025-05-W3,29,-237.25607,-6880.42603
TH10,2025-05-18,2025-05-W3,2,-3312.841950000001,-6625.683900000002
TH10,2025-05-19,2025-05-W4,68,-65.63752455882353,-4463.35167
TH10,2025-05-22,2025-05-W4,52,-417.11154576923076,-21689.80038
TH10,2025-05-23,2025-05-W4,30,-1428.0768073333336,-42842.304220000005
TH10,2025-05-24,2025-05-W4,16,-1154.6071025,-18473.71364
TH10,2025-05-25,2025-05-W4,28,-49464.87657178571,-1385016.5440099998
TH10,2025-05-26,2025-06-W1,6,-11837.973703333335,-71027.84222
TH10,2025-05-29,2025-06-W1,51,11875.862925490195,605669.0092
TH10,2025-05-30,2025-06-W1,40,-273.6271045,-10945.08418
TH10,2025-06-01,2025-06-W1,14,-86.47905357142858,-1210.70675
TH10,2025-06-02,2025-06-W2,23,-72.82944521739131,-1675.07724
TH10,2025-06-06,2025-06-W2,53,-269.87761867924524,-14303.513789999999
TH10,2025-06-07,2025-06-W2,12,-981.8446633333333,-11782.13596
TH10,2025-06-08,2025-06-W2,77,-177.4839138961039,-13666.26137
TH10,2025-06-09,2025-06-W3,65,-350.2477556923077,-22766.10412
TH10,2025-06-12,2025-06-W3,28,-1114.998065,-31219.94582
TH10,2025-06-13,2025-06-W3,34,-608.5658344117646,-20691.23837
TH10,2025-06-14,2025-06-W3,17,72.2853305882353,1228.8506200000002
TH10,2025-06-15,2025-06-W3,32,-4617.8108790625,-147769.94813
TH10,2025-06-16,2025-06-W4,146,-74.33579020547944,-10853.02537
TH10,2025-06-19,2025-06-W4,35,-226.3988554285714,-7923.95994
TH10,2025-06-20,2025-06-W4,15,-2544.999954666667,-38174.99932
TH10,2025-06-21,2025-06-W4,42,-232.72630904761905,-9774.50498
TH10,2025-06-22,2025-06-W4,26,-1132.9582957692307,-29456.915689999998
TH10,2025-06-23,2025-06-W5,45,-446.8298668888889,-20107.34401
TH10,2025-06-26,2025-06-W5,9,17188.968703333332,154700.71833
TH10,2025-06-27,2025-06-W5,25,-3383.41976,-84585.494
TH10,2025-06-28,2025-06-W5,20,-30.6128875,-612.25775
TH10,2025-06-29,2025-06-W5,4,-153.67453,-614.69812
TH10,2025-06-30,2025-07-W1,18,-65.41347888888889,-1177.44262
TH10,2025-07-03,2025-07-W1,18,42104.978612777784,757889.6150300001
TH10,2025-07-04,2025-07-W1,37,-327.5644010810811,-12119.88284
TH10,2025-07-05,2025-07-W1,6,-217.47865333333334,-1304.87192
TH10,2025-07-06,2025-07-W1,43,-51.66939,-2221.78377
TH10,2025-07-07,2025-07-W2,59,-653.1846401694916,-38537.89377
